#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
1593.005033	168.242319
1593.065335	168.875715
1593.125641	163.027328
1593.185949	145.340035
1593.246262	123.419400
1593.306577	106.298398
1593.366896	94.940062
1593.427219	94.758519
1593.487544	100.936123
1593.547874	107.088020
1593.608207	117.976250
1593.668543	128.588366
1593.728882	141.274010
1593.789225	148.341320
1593.849572	142.410296
1593.909922	129.808956
1593.970275	122.189187
1594.030632	126.972893
1594.090992	146.154051
1594.151355	155.366379
1594.211722	154.135845
1594.272093	151.598346
1594.332467	146.297564
1594.392844	137.235550
1594.453225	130.504401
1594.513609	121.645144
1594.573996	111.720237
1594.634387	106.614961
1594.694782	104.080608
1594.755180	97.936343
1594.815581	96.780403
1594.875986	106.368528
1594.936394	118.116939
1594.996806	127.245630
1595.057221	131.143354
1595.117639	134.342740
1595.178061	144.896387
1595.238486	147.790024
1595.298915	143.887915
1595.359347	133.962034
1595.419783	128.504947
1595.480222	130.499407
1595.540665	138.287487
1595.601110	134.598267
1595.661560	129.882983
1595.722013	126.619250
1595.782469	123.485069
1595.842929	125.245661
1595.903392	131.905383
1595.963858	136.604474
1596.024328	132.011092
1596.084802	126.496175
1596.145279	112.372560
1596.205759	98.653649
1596.266243	104.198951
1596.326730	115.427417
1596.387220	127.154121
1596.447714	130.482400
1596.508212	122.492615
1596.568713	110.598191
1596.629217	114.428560
1596.689725	125.426378
1596.750236	135.132334
1596.810751	133.443306
1596.871269	125.873347
1596.931791	119.406022
1596.992316	117.705165
1597.052844	120.888470
1597.113376	121.553498
1597.173911	124.247898
1597.234450	122.726854
1597.294992	119.875172
1597.355538	125.290212
1597.416087	136.998899
1597.476640	144.521203
1597.537196	143.385178
1597.597755	144.630042
1597.658318	144.700782
1597.718884	139.358181
1597.779454	123.468958
1597.840027	111.388871
1597.900604	110.470145
1597.961184	115.873073
1598.021768	115.764559
1598.082355	111.102620
1598.142945	107.336925
1598.203539	107.805753
1598.264136	116.228209
1598.324737	120.156152
1598.385341	116.296225
1598.445949	105.301090
1598.506560	95.872266
1598.567175	92.246744
1598.627793	98.861114
1598.688414	115.383041
1598.749039	128.905843
1598.809667	128.655698
1598.870299	122.622028
1598.930934	122.518989
1598.991573	118.571606
1599.052215	114.615394
1599.112861	114.421975
1599.173510	112.410443
1599.234162	111.482073
1599.294818	109.867340
1599.355478	110.154647
1599.416141	108.333983
1599.476807	103.085202
1599.537477	100.483263
1599.598150	106.801106
1599.658827	123.696589
1599.719507	140.772626
1599.780190	149.057604
1599.840877	144.987532
1599.901568	143.283172
1599.962262	148.357808
1600.022959	147.611443
1600.083660	135.628929
1600.144364	117.203371
1600.205072	106.480826
1600.265783	106.063811
1600.326498	105.448363
1600.387216	110.739808
1600.447937	114.592055
1600.508662	119.174640
1600.569391	136.891083
1600.630123	154.098152
1600.690858	157.775049
1600.751597	150.333073
1600.812339	142.898708
1600.873085	131.040599
1600.933834	122.555689
1600.994587	115.986593
1601.055343	110.144938
1601.116103	110.313318
1601.176866	120.876655
1601.237632	139.954273
1601.298402	148.871633
1601.359176	139.574047
1601.419953	124.350218
1601.480733	116.385219
1601.541517	119.689545
1601.602304	127.137444
1601.663095	129.548393
1601.723889	130.227714
1601.784687	134.627670
1601.845488	136.757057
1601.906292	140.796130
1601.967100	144.558757
1602.027912	141.894751
1602.088727	140.172315
1602.149545	137.248284
1602.210367	137.083546
1602.271193	143.719750
1602.332021	152.732300
1602.392854	150.685931
1602.453689	134.214145
1602.514529	111.080034
1602.575371	95.565104
1602.636217	96.299760
1602.697067	103.468504
1602.757920	113.038366
1602.818777	124.317388
1602.879637	141.534205
1602.940500	150.195488
1603.001367	157.595611
1603.062238	156.959685
1603.123111	150.346963
1603.183989	134.234845
1603.244870	120.281030
1603.305754	116.658481
1603.366642	118.126594
1603.427533	122.084372
1603.488427	130.211572
1603.549326	131.524782
1603.610227	132.075629
1603.671132	138.948373
1603.732041	159.075959
1603.792953	184.409461
1603.853868	189.140394
1603.914787	172.951836
1603.975710	142.826392
1604.036636	128.529011
1604.097565	126.524226
1604.158498	137.533150
1604.219434	135.768070
1604.280374	123.297850
1604.341317	105.166873
1604.402264	98.475006
1604.463214	103.585036
1604.524168	109.269958
1604.585125	112.134516
1604.646086	115.655858
1604.707050	119.327697
1604.768018	116.035871
1604.828989	116.825569
1604.889963	119.005608
1604.950941	121.585770
1605.011923	129.859893
1605.072908	133.653128
1605.133896	134.250348
1605.194888	139.421119
1605.255883	147.676403
1605.316882	151.129118
1605.377885	141.482420
1605.438890	130.900204
1605.499900	115.679702
1605.560912	111.295662
1605.621929	110.789865
1605.682948	118.993358
1605.743972	120.418050
1605.804998	114.562727
1605.866029	103.765230
1605.927062	95.306542
1605.988099	90.995400
1606.049140	94.877194
1606.110184	96.401321
1606.171232	90.928455
1606.232283	85.365086
1606.293337	82.386226
1606.354395	84.455971
1606.415457	86.097342
1606.476522	88.750477
1606.537590	102.526530
1606.598662	116.715159
1606.659737	128.086157
1606.720816	131.225961
1606.781899	129.204534
1606.842985	122.776329
1606.904074	109.458073
1606.965167	97.320907
1607.026263	88.996386
1607.087363	87.636406
1607.148466	94.582892
1607.209573	99.582979
1607.270683	91.401777
1607.331797	80.653820
1607.392914	71.494087
1607.454035	70.096457
1607.515159	71.551312
1607.576287	74.855413
1607.637418	72.652139
1607.698553	75.760719
1607.759691	77.255451
1607.820832	75.980348
1607.881978	86.246661
1607.943126	105.798829
1608.004278	113.697516
1608.065434	105.981947
1608.126593	93.620430
1608.187756	89.682769
1608.248922	87.347544
1608.310091	88.314281
1608.371264	83.593283
1608.432441	82.185038
1608.493621	90.052747
1608.554804	112.175051
1608.615991	130.206102
1608.677182	139.050278
1608.738376	130.407650
1608.799573	127.008717
1608.860774	124.062041
1608.921979	125.267227
1608.983187	121.108083
1609.044398	115.942595
1609.105613	102.965173
1609.166831	102.102196
1609.228053	114.384145
1609.289279	128.331079
1609.350508	137.092373
1609.411740	141.200909
1609.472976	147.216951
1609.534215	144.614209
1609.595458	140.275210
1609.656705	129.146784
1609.717955	124.722192
1609.779208	127.648735
1609.840465	130.889891
1609.901725	131.931726
1609.962989	129.000046
1610.024256	122.292236
1610.085527	128.605603
1610.146802	136.605702
1610.208080	140.394552
1610.269361	133.464173
1610.330646	109.357910
1610.391934	80.320039
1610.453226	63.043247
1610.514521	66.429800
1610.575820	80.998497
1610.637123	99.704651
1610.698428	120.781713
1610.759738	139.013831
1610.821051	150.431464
1610.882367	150.338217
1610.943687	142.565161
1611.005010	127.765048
1611.066337	113.913573
1611.127667	100.355649
1611.189001	90.599145
1611.250339	85.932884
1611.311679	90.304469
1611.373024	104.721270
1611.434372	117.902732
1611.495723	122.814387
1611.557078	115.574332
1611.618436	98.954232
1611.679798	85.049666
1611.741164	84.130877
1611.802533	87.350177
1611.863905	92.887197
1611.925281	103.795872
1611.986660	106.331090
1612.048043	106.172197
1612.109430	109.196807
1612.170820	112.431862
1612.232213	120.358146
1612.293610	140.093054
1612.355010	150.628821
1612.416414	146.965031
1612.477822	136.751620
1612.539233	119.006055
1612.600647	102.172600
1612.662065	93.436554
1612.723487	82.947767
1612.784912	81.700240
1612.846340	89.403246
1612.907772	103.588378
1612.969208	115.289478
1613.030647	121.337051
1613.092090	115.592506
1613.153536	104.906324
1613.214985	96.301909
1613.276438	106.038025
1613.337895	120.858894
1613.399355	130.216917
1613.460819	129.376611
1613.522286	129.839798
1613.583756	132.795878
1613.645231	130.863858
1613.706708	121.222209
1613.768190	107.586340
1613.829674	99.928802
1613.891162	98.704055
1613.952654	111.260624
1614.014149	120.678437
1614.075648	115.532180
1614.137150	99.205934
1614.198656	85.429315
1614.260166	84.432580
1614.321678	94.344597
1614.383195	103.184008
1614.444715	100.869464
1614.506238	88.399856
1614.567765	79.031539
1614.629295	74.698663
1614.690829	76.459376
1614.752367	77.847026
1614.813908	82.548964
1614.875452	87.368828
1614.937000	95.289023
1614.998552	103.142503
1615.060107	103.194315
1615.121665	88.355521
1615.183227	65.591851
1615.244793	69.829917
1615.306362	86.729261
1615.367935	102.097641
1615.429511	102.102935
1615.491091	94.544527
1615.552674	85.465312
1615.614260	84.012386
1615.675851	89.673738
1615.737444	93.333468
1615.799042	96.956652
1615.860643	102.430554
1615.922247	100.329929
1615.983855	87.401440
1616.045466	64.479548
1616.107081	53.729985
1616.168699	60.804510
1616.230321	77.007268
1616.291947	78.490895
1616.353576	75.560530
1616.415208	78.973614
1616.476844	94.010863
1616.538484	116.102975
1616.600127	127.399996
1616.661774	122.276394
1616.723424	104.570208
1616.785078	82.047342
1616.846735	68.165531
1616.908396	72.751469
1616.970060	84.784155
1617.031728	94.968647
1617.093399	94.491941
1617.155074	82.312681
1617.216752	71.235763
1617.278434	76.609306
1617.340119	88.473209
1617.401808	101.759418
1617.463501	110.838005
1617.525197	108.167454
1617.586896	100.404492
1617.648600	89.975733
1617.710306	90.424978
1617.772016	103.532999
1617.833730	112.462629
1617.895447	102.452354
1617.957168	87.092753
1618.018892	78.612876
1618.080620	83.295254
1618.142351	92.572829
1618.204086	104.484140
1618.265825	114.033004
1618.327567	118.271662
1618.389312	122.186250
1618.451061	121.889385
1618.512814	122.022893
1618.574570	117.959251
1618.636329	119.089348
1618.698092	123.484443
1618.759859	136.984769
1618.821629	146.006211
1618.883403	138.065984
1618.945180	118.029123
1619.006961	96.074803
1619.068745	85.824585
1619.130533	85.119019
1619.192325	83.368670
1619.254120	82.264262
1619.315918	81.475750
1619.377720	96.860297
1619.439526	117.221751
1619.501335	126.697297
1619.563148	118.923333
1619.624964	104.269695
1619.686783	89.335685
1619.748607	76.723932
1619.810434	65.664320
1619.872264	62.478053
1619.934098	78.834701
1619.995935	110.115290
1620.057776	132.107324
1620.119621	131.955038
1620.181469	108.903496
1620.243320	81.279393
1620.305175	66.510963
1620.367034	71.748705
1620.428896	94.872156
1620.490762	121.810930
1620.552631	141.371542
1620.614504	139.693170
1620.676381	123.756577
1620.738261	105.110620
1620.800144	95.775613
1620.862031	100.858297
1620.923922	102.667261
1620.985816	97.897848
1621.047714	89.588891
1621.109615	94.035842
1621.171519	106.919112
1621.233428	124.931103
1621.295340	137.049606
1621.357255	137.293854
1621.419174	130.953780
1621.481096	120.374821
1621.543022	112.164458
1621.604952	100.743174
1621.666885	83.132295
1621.728822	69.734528
1621.790762	72.589580
1621.852706	82.329269
1621.914653	93.465299
1621.976604	100.020665
1622.038558	98.363288
1622.100516	95.317791
1622.162478	96.940517
1622.224443	99.127679
1622.286412	97.054800
1622.348384	95.539030
1622.410360	98.900789
1622.472339	102.829340
1622.534322	96.732628
1622.596308	83.640727
1622.658298	75.324660
1622.720291	76.752794
1622.782288	93.918815
1622.844289	110.101263
1622.906293	115.458523
1622.968301	110.086305
1623.030312	97.895592
1623.092327	92.852286
1623.154345	97.604343
1623.216367	102.826598
1623.278393	99.690697
1623.340422	88.457832
1623.402454	74.764276
1623.464490	72.209456
1623.526530	76.285979
1623.588573	76.689810
1623.650620	76.618799
1623.712671	77.608808
1623.774724	80.064824
1623.836782	84.800294
1623.898843	89.895049
1623.960908	91.110465
1624.022976	96.385985
1624.085047	104.248323
1624.147123	115.922912
1624.209202	127.654529
1624.271284	126.408223
1624.333370	117.572400
1624.395459	110.209717
1624.457552	106.015669
1624.519649	103.127018
1624.581749	92.667212
1624.643853	79.268340
1624.705960	72.541565
1624.768071	66.815574
1624.830186	63.948563
1624.892304	63.960587
1624.954425	67.082110
1625.016550	69.528683
1625.078679	79.478760
1625.140811	88.006765
1625.202947	92.344908
1625.265086	91.728013
1625.327229	86.849673
1625.389376	85.987149
1625.451526	84.608660
1625.513679	80.271547
1625.575837	72.207798
1625.637997	71.478514
1625.700162	71.294281
1625.762330	75.230488
1625.824501	84.119126
1625.886676	86.220748
1625.948855	80.226358
1626.011037	74.552147
1626.073223	68.287070
1626.135412	69.824266
1626.197605	75.148973
1626.259801	79.317137
1626.322001	79.568369
1626.384205	79.233866
1626.446412	85.961542
1626.508623	96.019896
1626.570837	105.016899
1626.633055	101.681322
1626.695276	92.333195
1626.757501	87.233359
1626.819730	88.288874
1626.881962	100.383396
1626.944197	112.683930
1627.006437	124.448605
1627.068679	122.705405
1627.130926	110.977873
1627.193176	98.449911
1627.255429	92.618262
1627.317687	91.894810
1627.379947	102.429156
1627.442211	110.850864
1627.504479	116.925469
1627.566751	105.829459
1627.629026	85.655041
1627.691304	72.168859
1627.753586	68.196129
1627.815872	69.646038
1627.878161	68.673044
1627.940454	64.344025
1628.002751	63.422207
1628.065051	67.948744
1628.127354	75.353746
1628.189661	80.093944
1628.251972	81.323882
1628.314287	75.235932
1628.376604	65.978543
1628.438926	67.101809
1628.501251	78.979526
1628.563580	88.946854
1628.625912	92.316223
1628.688248	89.254649
1628.750587	89.429343
1628.812930	101.229057
1628.875276	118.606264
1628.937627	121.489635
1628.999980	110.204606
1629.062338	88.205992
1629.124698	70.962453
1629.187063	61.687782
1629.249431	67.085729
1629.311802	82.282139
1629.374178	97.912055
1629.436556	97.046768
1629.498939	90.208446
1629.561325	86.962161
1629.623714	99.459144
1629.686107	123.247735
1629.748504	142.770909
1629.810904	151.415998
1629.873308	140.704932
1629.935715	119.488805
1629.998126	106.751016
1630.060541	101.834011
1630.122959	91.924629
1630.185381	79.046278
1630.247806	71.306651
1630.310235	77.174869
1630.372668	94.869820
1630.435104	112.372844
1630.497543	109.864102
1630.559987	97.290424
1630.622434	83.054803
1630.684884	74.458077
1630.747338	83.220672
1630.809796	98.551859
1630.872257	111.160784
1630.934722	121.849940
1630.997190	131.211226
1631.059662	133.800506
1631.122138	130.648228
1631.184617	121.913242
1631.247100	109.210659
1631.309586	98.514176
1631.372076	97.505005
1631.434569	96.602602
1631.497067	97.150710
1631.559567	99.924525
1631.622072	102.119653
1631.684579	95.459284
1631.747091	84.899964
1631.809606	75.104314
1631.872125	68.092977
1631.934647	70.621039
1631.997173	74.302686
1632.059702	76.978189
1632.122235	84.342142
1632.184772	84.388084
1632.247312	72.887425
1632.309856	58.486940
1632.372403	45.728411
1632.434954	43.143740
1632.497509	49.699802
1632.560067	55.940644
1632.622629	58.537657
1632.685194	56.637939
1632.747763	64.567168
1632.810336	81.740752
1632.872912	94.234240
1632.935492	93.072060
1632.998075	88.199852
1633.060662	79.429303
1633.123253	80.352738
1633.185847	84.661342
1633.248445	80.827327
1633.311046	72.534027
1633.373651	69.850710
1633.436260	70.797589
1633.498872	76.473764
1633.561488	84.501799
1633.624107	86.339682
1633.686730	82.180994
1633.749356	78.419726
1633.811987	76.531403
1633.874620	78.041487
1633.937258	88.063227
1633.999899	106.401779
1634.062543	117.911906
1634.125192	117.809458
1634.187843	107.912445
1634.250499	94.566127
1634.313158	84.852188
1634.375820	88.103176
1634.438487	92.362254
1634.501156	89.413237
1634.563830	82.223270
1634.626507	77.414848
1634.689187	75.964831
1634.751872	79.187897
1634.814559	78.039579
1634.877251	85.066157
1634.939946	96.599470
1635.002645	103.115381
1635.065347	102.528946
1635.128053	89.872234
1635.190762	72.690145
1635.253475	62.749435
1635.316192	64.823650
1635.378912	84.769038
1635.441636	109.902386
1635.504364	127.966230
1635.567095	123.819569
1635.629829	107.838123
1635.692568	94.694487
1635.755310	92.388806
1635.818055	102.930452
1635.880804	113.432500
1635.943557	113.431180
1636.006314	101.498708
1636.069074	94.711285
1636.131837	93.933438
1636.194604	94.907931
1636.257375	94.899799
1636.320150	89.657813
1636.382928	88.234504
1636.445710	92.424473
1636.508495	100.490035
1636.571284	105.477431
1636.634076	103.693205
